,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,LIMIT_BAL,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month
1976,39.0,106984.0,100959.0,95087.0,66297.0,71158.0,59098.0,3,109114.0,1,2,2,2,0,0,0,1748.0,4580.0,634.0,1883.0,375.0,528.0,2,1
1977,22.0,53007.0,45953.0,37953.0,32602.0,26927.0,31630.0,1,40617.0,2,-2,-2,-2,-2,-2,-2,989.0,621.0,383.0,550.0,589.0,1610.0,1,0
1978,33.0,116825.0,127631.0,141672.0,125954.0,119609.0,116211.0,1,196398.0,2,-1,-1,-1,-1,-1,-1,12655.0,10547.0,3036.0,6128.0,15308.0,5042.0,1,0
1979,40.0,13945.0,16154.0,13096.0,20624.0,16452.0,16150.0,1,497543.0,2,-2,-2,-2,-2,-2,-2,17096.0,13483.0,25904.0,7800.0,17642.0,2949.0,2,0
1980,25.0,50442.0,48735.0,59559.0,57127.0,52525.0,46900.0,2,57610.0,1,-2,-2,-2,-2,-2,-2,1077.0,5336.0,2477.0,1342.0,1516.0,917.0,1,0
1981,48.0,22380.0,17008.0,15090.0,15137.0,11717.0,14061.0,2,19630.0,1,-1,-1,-1,0,0,0,299.0,1009.0,421.0,680.0,674.0,2778.0,2,1
1982,26.0,4666.0,-3296.0,-3039.0,-4647.0,-4203.0,-2176.0,3,113630.0,2,0,0,0,0,0,0,33.0,2385.0,943.0,943.0,267.0,37998.0,2,0
1983,41.0,217570.0,226753.0,228934.0,222587.0,227011.0,191067.0,2,259167.0,2,0,0,0,0,0,0,10695.0,7312.0,11172.0,11144.0,5089.0,8706.0,1,1
1984,29.0,12334.0,166.0,-1215.0,-1051.0,14715.0,22121.0,2,191881.0,1,-1,-1,-1,-1,0,0,1144.0,2032.0,944.0,6500.0,1191.0,1459.0,2,0
1985,32.0,24610.0,18977.0,20600.0,9719.0,8829.0,12287.0,1,102832.0,2,-2,-2,-2,-2,-2,-2,483.0,2724.0,413.0,2089.0,648.0,925.0,2,0
1986,46.0,6894.0,2133.0,3253.0,659.0,-373.0,6710.0,3,31493.0,1,2,0,0,0,0,0,1453.0,5153.0,1068.0,2363.0,3224.0,296.0,2,1
1987,41.0,5136.0,-4022.0,-1064.0,-4148.0,-4157.0,-55.0,1,171617.0,1,1,-2,-2,-2,-2,-2,359.0,2502.0,991.0,915.0,969.0,32.0,1,0
1988,26.0,24672.0,26654.0,22740.0,25521.0,23762.0,26957.0,3,30112.0,1,2,2,2,2,0,0,693.0,290.0,248.0,454.0,1029.0,185.0,2,1
1989,39.0,15886.0,12253.0,-1307.0,-4865.0,3633.0,11238.0,3,265912.0,1,0,0,0,0,0,0,2892.0,1569.0,1856.0,3690.0,3149.0,2406.0,2,0
1990,33.0,94126.0,93667.0,107444.0,88170.0,95212.0,88414.0,1,81458.0,1,-2,-2,-1,0,0,-2,2789.0,17402.0,2051.0,7761.0,12916.0,4080.0,1,1
1991,31.0,36379.0,37443.0,40752.0,30380.0,56265.0,65518.0,3,170547.0,1,0,0,0,0,2,2,11856.0,23411.0,2444.0,42356.0,8407.0,4896.0,2,0
1992,33.0,-5331.0,-7564.0,-6742.0,-9586.0,-6166.0,-4221.0,1,253714.0,2,-1,-1,0,0,0,0,1202.0,572.0,1499.0,450.0,373.0,878.0,1,0
1993,40.0,18676.0,6693.0,3890.0,2097.0,587.0,-2802.0,2,146116.0,2,0,0,0,0,0,0,3025.0,91.0,24.0,670.0,158.0,299.0,2,0
1994,25.0,23877.0,14722.0,8424.0,15647.0,5831.0,8043.0,1,19546.0,1,2,-1,-1,-1,-1,-1,1222.0,1034.0,3022.0,1058.0,2466.0,1000.0,2,0
1995,39.0,51094.0,46925.0,32335.0,28695.0,33403.0,32521.0,2,51063.0,1,0,0,0,0,0,0,7604.0,2118.0,972.0,3799.0,1175.0,1115.0,2,0
1996,31.0,53626.0,48148.0,47857.0,46651.0,45232.0,42751.0,2,56244.0,2,0,0,0,0,0,0,1391.0,714.0,482.0,1038.0,542.0,2350.0,2,0
1997,31.0,-9216.0,-7701.0,-3610.0,-3748.0,-1824.0,2355.0,1,162380.0,1,-2,-2,-2,-2,-2,-2,207.0,1121.0,1919.0,1387.0,1806.0,590.0,1,0
1998,35.0,23190.0,20177.0,21016.0,22374.0,23206.0,23074.0,2,309461.0,1,2,2,2,2,2,2,2805.0,6209.0,4631.0,2214.0,1033.0,693.0,2,1
1999,47.0,25781.0,18156.0,12212.0,7071.0,6198.0,11646.0,2,60500.0,1,0,0,0,0,-2,-2,1109.0,2045.0,946.0,1542.0,851.0,1870.0,1,0
2000,29.0,-14187.0,-9136.0,-9412.0,-13192.0,-10606.0,-10589.0,3,459553.0,2,0,0,0,0,0,0,678.0,91.0,696.0,156.0,276.0,22.0,2,0
2001,45.0,36782.0,34419.0,34905.0,30287.0,18800.0,21415.0,3,19511.0,1,2,2,2,2,2,0,1570.0,5017.0,295.0,311.0,444.0,155.0,2,1
2002,22.0,27724.0,2490.0,-2283.0,3639.0,-6478.0,8435.0,1,60221.0,2,1,2,0,0,0,0,298.0,547.0,3330.0,148.0,1236.0,107.0,2,0
2003,31.0,7138.0,19803.0,18904.0,18106.0,23162.0,19486.0,3,116647.0,1,2,2,2,2,2,2,14882.0,1652.0,2827.0,5919.0,3986.0,19596.0,2,1
2004,37.0,-176.0,2588.0,852.0,851.0,2485.0,2668.0,1,370982.0,1,-2,-2,-2,-2,-2,-2,6742.0,1963.0,4513.0,5569.0,4778.0,878.0,2,0
2005,49.0,-21977.0,-13142.0,-3227.0,-10766.0,-9973.0,-9552.0,3,300131.0,2,0,0,0,0,0,0,1748.0,1813.0,1401.0,603.0,1209.0,1853.0,1,0
2006,32.0,26498.0,30466.0,23105.0,21211.0,19922.0,22164.0,2,39667.0,1,-1,0,0,-1,-1,-1,1168.0,1414.0,1340.0,1346.0,1111.0,630.0,2,0
2007,37.0,-15072.0,-14928.0,-11812.0,-16816.0,-10530.0,-9952.0,3,214923.0,1,0,0,0,0,0,0,1526.0,162.0,879.0,581.0,619.0,76.0,2,0
2008,29.0,161554.0,175430.0,168622.0,168599.0,162017.0,148362.0,1,201827.0,2,0,0,0,0,0,0,10820.0,1912.0,8250.0,3347.0,7704.0,10364.0,1,0
2009,53.0,-3382.0,-9708.0,-4749.0,-8353.0,-2096.0,-2098.0,3,229435.0,1,0,0,0,2,0,0,1038.0,336.0,366.0,1742.0,2138.0,500.0,2,0
2010,55.0,-11580.0,-14957.0,8123.0,7341.0,11175.0,15547.0,2,116935.0,1,-2,-2,-2,-2,-2,-2,2629.0,13309.0,5128.0,6202.0,8494.0,7790.0,2,1
2011,40.0,16675.0,-3900.0,-5399.0,346.0,1037.0,1633.0,1,347610.0,2,-2,-2,-1,-1,-2,-2,521.0,1910.0,7651.0,1049.0,1528.0,326.0,2,0
2012,31.0,143701.0,149910.0,141397.0,131167.0,122869.0,110748.0,2,171484.0,1,0,0,0,2,0,0,7621.0,10344.0,4316.0,6726.0,2721.0,5204.0,2,0
2013,28.0,75718.0,74541.0,77670.0,55463.0,50009.0,52256.0,3,99714.0,1,0,0,-2,-2,-2,-2,4028.0,13875.0,501.0,768.0,847.0,167.0,1,1
2014,29.0,52013.0,53531.0,47538.0,50464.0,46482.0,45477.0,2,87207.0,1,2,0,0,0,0,0,2762.0,9358.0,4366.0,4787.0,2000.0,2894.0,1,1
2015,56.0,128698.0,101972.0,120583.0,113239.0,126900.0,114066.0,3,150869.0,2,0,0,0,0,0,0,445.0,6927.0,1642.0,3025.0,637.0,1153.0,2,0
2016,33.0,42714.0,35461.0,22100.0,6467.0,-8976.0,-553.0,2,132226.0,2,0,0,0,0,0,0,5124.0,1920.0,568.0,88.0,6259.0,254.0,1,0
2017,47.0,46628.0,47465.0,39486.0,27556.0,2850.0,1449.0,1,125940.0,2,-1,-1,-1,-1,0,0,6611.0,5859.0,3675.0,2490.0,2478.0,8052.0,1,0
2018,59.0,48521.0,43175.0,30171.0,22832.0,12325.0,15926.0,3,47132.0,1,-1,-1,-1,-1,-1,-1,3899.0,6084.0,3540.0,4394.0,2652.0,17506.0,1,0
2019,29.0,40875.0,45072.0,44086.0,43486.0,35207.0,34033.0,1,54477.0,2,-2,-2,-1,0,0,0,2347.0,1599.0,3080.0,1916.0,187.0,4763.0,2,0
2020,24.0,-2346.0,-2234.0,-1456.0,-1600.0,-4546.0,-513.0,3,21653.0,1,-2,-2,-2,-2,-2,-2,285.0,1420.0,800.0,110.0,54.0,191.0,2,0
2021,44.0,1294.0,2138.0,440.0,-413.0,-1916.0,-701.0,1,262482.0,1,0,0,2,-1,2,2,8137.0,4979.0,8142.0,4439.0,2527.0,1981.0,1,0
2022,23.0,24101.0,23960.0,18801.0,16155.0,11738.0,15406.0,3,14744.0,1,1,2,-1,2,-1,0,1069.0,459.0,474.0,352.0,772.0,601.0,2,0
2023,57.0,62565.0,48684.0,39190.0,31694.0,23616.0,23992.0,1,51993.0,1,-1,0,-1,-1,-1,-1,1106.0,1017.0,240.0,546.0,279.0,100.0,2,1
2024,27.0,3444.0,-6155.0,278.0,-11488.0,-8270.0,-4397.0,4,157352.0,2,-1,-1,-2,-1,-1,-2,431.0,2679.0,482.0,680.0,1503.0,55.0,2,0
2025,32.0,16714.0,4763.0,-1025.0,-1463.0,2984.0,9102.0,3,115610.0,1,0,0,0,5,4,3,514.0,81.0,527.0,1005.0,2534.0,86.0,1,0
2026,27.0,58987.0,38607.0,29695.0,23282.0,19199.0,29214.0,2,23056.0,1,0,0,0,0,0,0,109.0,219.0,145.0,305.0,833.0,724.0,1,0
2027,51.0,95582.0,97594.0,101074.0,98757.0,102059.0,95166.0,1,102383.0,2,-1,0,0,0,0,0,2684.0,9667.0,3743.0,5326.0,4333.0,3553.0,1,0
2028,23.0,3597.0,-13437.0,25146.0,2804.0,1163.0,2325.0,2,46543.0,2,-1,0,0,0,2,0,174.0,21970.0,444.0,912.0,2828.0,18150.0,1,0
2029,36.0,118726.0,143068.0,133576.0,168160.0,135725.0,123220.0,1,320067.0,1,-2,-2,-2,-2,-1,-1,76115.0,2778.0,44437.0,3206.0,12960.0,1497.0,1,0
2030,26.0,78309.0,72701.0,70487.0,71727.0,73337.0,72285.0,1,93678.0,2,0,0,0,0,2,0,3429.0,988.0,2988.0,4437.0,1424.0,1472.0,1,1
2031,36.0,27639.0,42986.0,19749.0,50915.0,33685.0,118838.0,3,146486.0,2,0,0,0,0,0,2,34253.0,2063.0,35347.0,1984.0,99134.0,837.0,1,1
2032,32.0,140988.0,124034.0,130694.0,136138.0,133493.0,131190.0,1,227830.0,1,2,2,2,0,0,2,658.0,14108.0,5553.0,3230.0,7203.0,3777.0,1,1
2033,22.0,51066.0,41366.0,41115.0,34013.0,29813.0,31565.0,2,32873.0,1,0,0,0,0,0,0,2098.0,277.0,1367.0,1502.0,5571.0,22018.0,2,0
2034,35.0,173567.0,197882.0,187781.0,207810.0,200030.0,187484.0,1,249425.0,1,-1,0,0,0,0,2,41152.0,5118.0,21427.0,4608.0,6127.0,11251.0,2,1
2035,48.0,28138.0,15478.0,20199.0,32238.0,24583.0,28405.0,1,27567.0,2,0,0,0,0,0,0,208.0,2116.0,822.0,541.0,1477.0,431.0,1,0
2036,39.0,187879.0,187479.0,193514.0,162128.0,166317.0,144209.0,1,263981.0,2,0,0,0,-2,-2,-1,3369.0,7921.0,1893.0,5622.0,7619.0,12725.0,2,0
2037,58.0,34904.0,23668.0,8173.0,38629.0,21790.0,16115.0,5,246183.0,1,0,0,0,0,0,0,147.0,3463.0,111130.0,167.0,259.0,2.0,2,0
2038,31.0,-5336.0,-4145.0,-5112.0,-1442.0,-1821.0,4403.0,2,240278.0,1,0,0,0,0,0,0,4594.0,680.0,6710.0,2171.0,816.0,445.0,1,0
2039,55.0,31587.0,27664.0,25227.0,30298.0,25377.0,25541.0,1,46354.0,2,0,0,0,0,0,-1,2806.0,971.0,1170.0,807.0,280.0,852.0,2,0
2040,50.0,155969.0,140630.0,121894.0,89441.0,86197.0,84796.0,2,347115.0,2,1,2,2,2,0,0,3355.0,8025.0,834.0,1912.0,2401.0,996.0,1,1
2041,42.0,-48472.0,164904.0,83103.0,61657.0,53931.0,47153.0,2,207182.0,1,-1,-1,-1,-1,-1,-1,93421.0,15962.0,4952.0,2479.0,1715.0,5256.0,2,1
2042,44.0,34794.0,24208.0,12696.0,13440.0,13288.0,13336.0,2,39243.0,1,0,0,0,0,0,0,1572.0,1645.0,1059.0,499.0,463.0,1361.0,1,0
2043,34.0,224016.0,210988.0,213409.0,195912.0,204002.0,170418.0,1,224537.0,2,1,-1,-1,-1,0,0,2485.0,13067.0,5389.0,7577.0,12965.0,8691.0,2,0
2044,43.0,104171.0,110032.0,106612.0,98762.0,102512.0,94171.0,1,132613.0,2,0,0,0,0,0,0,7088.0,1408.0,3361.0,4340.0,966.0,1452.0,1,0
2045,42.0,6524.0,831.0,-757.0,-2125.0,-3072.0,37254.0,2,331663.0,2,0,0,0,2,0,0,3910.0,2021.0,1258.0,1414.0,37344.0,3090.0,2,0
2046,39.0,93802.0,104558.0,101402.0,78075.0,74980.0,68089.0,2,153863.0,1,0,0,0,0,0,0,9694.0,5081.0,1512.0,2215.0,1688.0,4653.0,2,0
2047,36.0,27240.0,28678.0,30557.0,33428.0,26831.0,21710.0,2,161353.0,1,-1,-1,-1,0,0,-1,3278.0,1507.0,2991.0,2405.0,116.0,1998.0,2,0
2048,41.0,150217.0,165171.0,158632.0,149113.0,161899.0,134876.0,2,164117.0,1,1,2,2,2,2,2,24418.0,4631.0,5980.0,10618.0,3867.0,4230.0,2,1
2049,31.0,-8885.0,-13001.0,-8489.0,-11943.0,-6617.0,-790.0,3,240367.0,2,0,0,-1,-1,-1,-1,848.0,331.0,872.0,1101.0,3510.0,11.0,1,0
2050,50.0,-2141.0,-9260.0,-9598.0,-8226.0,-5371.0,-4664.0,2,168103.0,1,0,0,-2,-2,-2,-2,740.0,408.0,1143.0,323.0,348.0,1004.0,2,0
2051,28.0,1936.0,-8902.0,-8037.0,-10968.0,-5511.0,-534.0,2,150019.0,1,-2,-2,-2,-2,-2,-2,565.0,118.0,557.0,776.0,810.0,65.0,2,1
2052,25.0,3796.0,5150.0,892.0,4336.0,5453.0,7159.0,2,175289.0,1,0,0,2,0,0,2,5700.0,4849.0,5419.0,6037.0,1930.0,19392.0,2,0
2053,25.0,152582.0,164967.0,175091.0,186617.0,180715.0,163833.0,1,172301.0,2,-1,-1,-1,-1,-1,-1,19628.0,8666.0,13538.0,5554.0,2783.0,3609.0,2,0
2054,36.0,10839.0,-151.0,-2353.0,-9845.0,-4047.0,-2878.0,3,238152.0,1,0,0,0,2,0,0,368.0,358.0,279.0,379.0,228.0,124.0,1,0
2055,34.0,-7146.0,5045.0,-7531.0,965.0,5130.0,4528.0,3,26921.0,3,0,0,0,0,0,0,1233.0,101.0,2406.0,2187.0,285.0,1251.0,2,0
2056,37.0,3754.0,12363.0,2089.0,34697.0,14919.0,9813.0,2,397939.0,2,0,0,0,0,0,0,8732.0,537.0,39200.0,1317.0,2188.0,1284.0,1,0
2057,24.0,19474.0,17305.0,17528.0,18104.0,14983.0,22701.0,2,31666.0,1,-1,-1,-1,2,2,-2,1594.0,1891.0,1978.0,3030.0,3144.0,2014.0,1,0
2058,30.0,882.0,1498.0,2907.0,-3735.0,-4701.0,313.0,1,220290.0,2,-2,-2,-2,-2,-2,-2,8343.0,3629.0,2678.0,1951.0,1937.0,959.0,2,1
2059,39.0,120307.0,96561.0,89396.0,76164.0,32493.0,6147.0,2,97989.0,1,0,0,0,0,0,0,480.0,5359.0,415.0,501.0,94.0,95.0,1,0
2060,31.0,-1594.0,-1489.0,3747.0,2469.0,659.0,6227.0,3,82361.0,1,0,0,2,2,2,2,3402.0,3443.0,5075.0,4933.0,7659.0,2774.0,2,0
2061,37.0,2479.0,-900.0,28422.0,18678.0,1853.0,2469.0,1,395976.0,2,1,-2,-2,-2,-1,-1,1218.0,27177.0,2214.0,6810.0,4939.0,2437.0,2,0
2062,39.0,40752.0,35590.0,32335.0,37609.0,32928.0,36637.0,2,38697.0,2,0,0,0,0,-1,0,1399.0,1879.0,1413.0,232.0,787.0,769.0,2,0
2063,47.0,287914.0,306535.0,335284.0,295911.0,322942.0,286688.0,1,215528.0,2,-2,-2,-2,-2,-2,-2,26888.0,22155.0,7265.0,37841.0,14551.0,23017.0,2,0
2064,33.0,33609.0,22097.0,20886.0,22047.0,24146.0,28935.0,1,254022.0,2,-1,-1,2,-1,-1,-1,993.0,1318.0,2803.0,1329.0,530.0,704.0,2,0
2065,34.0,16845.0,39080.0,27095.0,30695.0,27804.0,34008.0,2,73351.0,2,0,0,0,0,0,0,38875.0,2177.0,8336.0,11540.0,4285.0,1560.0,2,0
2066,33.0,38859.0,39562.0,31396.0,31053.0,31407.0,33943.0,3,32337.0,1,-1,-1,-1,-1,0,0,948.0,597.0,494.0,330.0,903.0,163.0,2,0
2067,27.0,78794.0,61751.0,35537.0,31.0,-4367.0,68.0,1,134260.0,2,-1,-1,-1,-1,0,-1,15578.0,2353.0,1444.0,2357.0,4442.0,18863.0,2,0
2068,32.0,107214.0,111599.0,133906.0,96167.0,103332.0,99770.0,1,248126.0,2,1,-2,-2,-2,-2,-1,1825.0,3902.0,2256.0,2039.0,2932.0,4603.0,1,0
2069,35.0,153538.0,120407.0,56156.0,13498.0,14769.0,18369.0,1,201721.0,2,1,-2,-1,0,-1,-1,2947.0,1600.0,1930.0,7844.0,1528.0,4752.0,2,0
2070,33.0,123431.0,138881.0,119888.0,69718.0,59512.0,125655.0,1,136294.0,1,-1,-1,-1,0,0,-2,41769.0,10369.0,1236.0,2299.0,105843.0,14678.0,2,0
2071,33.0,69727.0,72898.0,68321.0,53464.0,44990.0,33998.0,2,448032.0,2,1,2,0,0,0,0,8537.0,2963.0,1153.0,3032.0,1542.0,2702.0,1,0
2072,44.0,17763.0,7943.0,-2149.0,6372.0,11307.0,11837.0,2,439038.0,1,-1,-1,-1,-1,-1,-1,1488.0,1264.0,12914.0,2180.0,2140.0,1775.0,1,0
2073,38.0,7230.0,-439.0,648.0,1496.0,-18.0,752.0,2,285901.0,1,-2,-2,-2,-2,-2,-2,2159.0,4093.0,2234.0,3531.0,1922.0,1855.0,2,0
2074,37.0,151006.0,143134.0,152576.0,146383.0,149531.0,137410.0,1,184907.0,1,-1,-1,-1,0,-1,-1,2617.0,6257.0,4155.0,7303.0,4157.0,3473.0,1,0
2075,31.0,57951.0,54027.0,47798.0,43165.0,19763.0,21869.0,1,62676.0,2,0,0,0,0,0,0,9879.0,4035.0,5145.0,5755.0,8197.0,10554.0,1,0
2076,24.0,40556.0,43295.0,53154.0,41251.0,40613.0,45416.0,3,128566.0,2,0,0,0,0,0,0,26304.0,4362.0,1697.0,2163.0,990.0,574.0,2,0
2077,45.0,394390.0,452222.0,499006.0,403290.0,114169.0,71147.0,2,465235.0,2,0,0,0,0,0,0,126555.0,88362.0,8956.0,3087.0,7886.0,7331.0,1,0
2078,29.0,-6261.0,-2104.0,5479.0,-6797.0,-10601.0,-12569.0,1,288207.0,1,0,0,0,0,0,0,14664.0,7755.0,1311.0,175.0,113.0,3330.0,1,0
2079,41.0,30136.0,853.0,43307.0,40273.0,3605.0,-36256.0,2,171428.0,1,1,2,2,2,0,0,3857.0,18621.0,4008.0,3828.0,272.0,2225.0,1,0
2080,27.0,-9606.0,-9165.0,-5982.0,-5595.0,-2097.0,63.0,1,160980.0,2,-1,2,2,2,0,0,410.0,392.0,1207.0,1720.0,804.0,680.0,2,1
2081,47.0,64604.0,52625.0,48126.0,43583.0,40677.0,45174.0,2,64844.0,2,0,0,0,0,0,0,522.0,2580.0,940.0,2505.0,1695.0,297.0,1,0
2082,37.0,19853.0,-1677.0,1705.0,2592.0,-566.0,5058.0,2,121331.0,2,-2,-2,-2,-2,-2,-2,180.0,10717.0,2916.0,1150.0,69.0,814.0,2,0
2083,29.0,47148.0,44608.0,46810.0,47037.0,45456.0,43934.0,2,300928.0,1,-2,-2,-2,-2,-2,-2,7545.0,4908.0,1832.0,2130.0,1666.0,4253.0,2,0
2084,49.0,182256.0,191085.0,211377.0,194743.0,198172.0,173321.0,1,172401.0,2,1,-2,-2,-1,-1,-1,3582.0,13331.0,10657.0,12540.0,15708.0,15320.0,2,0
2085,46.0,21205.0,21631.0,15669.0,40360.0,34392.0,47454.0,1,250949.0,2,1,2,2,-2,-2,-2,11859.0,9780.0,46646.0,23800.0,36519.0,7662.0,1,1
2086,40.0,101242.0,91318.0,88914.0,100317.0,82608.0,94014.0,1,122084.0,1,-1,-1,-1,-1,-1,-1,1303.0,6808.0,17107.0,8583.0,6189.0,9169.0,2,0
2087,38.0,168336.0,175822.0,177578.0,168878.0,95860.0,82932.0,2,137335.0,2,0,0,0,0,0,0,11079.0,6804.0,8051.0,4106.0,6551.0,5492.0,1,0
2088,23.0,-69903.0,296778.0,178039.0,44391.0,129238.0,86385.0,3,232222.0,1,-2,-2,-2,-2,-2,-1,443574.0,12201.0,1177.0,8417.0,473.0,392.0,1,0
2089,34.0,24390.0,9097.0,-3447.0,8050.0,2912.0,5593.0,2,304924.0,2,1,2,2,2,2,2,1294.0,1451.0,19386.0,1430.0,1602.0,537.0,2,0
2090,50.0,44748.0,45224.0,46925.0,42925.0,41565.0,37325.0,3,50066.0,1,-1,0,0,0,0,-1,1312.0,755.0,695.0,944.0,97.0,501.0,2,0
2091,27.0,110903.0,112734.0,130934.0,129028.0,126600.0,109467.0,3,87198.0,2,0,0,0,0,0,0,6387.0,23105.0,8157.0,4528.0,2485.0,9825.0,2,0
2092,30.0,176474.0,173650.0,182272.0,159743.0,77706.0,56788.0,3,183482.0,1,2,2,2,2,2,2,8858.0,24061.0,3881.0,2009.0,2041.0,1268.0,1,0
2093,38.0,201649.0,223911.0,220295.0,218132.0,238483.0,194032.0,3,213770.0,2,0,0,0,0,0,0,11115.0,1062.0,9089.0,9206.0,1090.0,4721.0,1,0
2094,46.0,-14155.0,-8647.0,3897.0,-17592.0,-12845.0,-16141.0,2,346544.0,2,-2,-2,-2,-1,-1,0,4588.0,3402.0,105.0,114.0,750.0,53.0,2,1
2095,23.0,-3180.0,-6603.0,-871.0,-4464.0,-5048.0,193.0,2,30363.0,1,0,0,0,0,0,0,1186.0,4538.0,503.0,622.0,397.0,175.0,2,0
2096,45.0,6915.0,-2603.0,-2053.0,-5485.0,5888.0,3420.0,1,43024.0,1,0,0,0,0,0,0,395.0,1384.0,515.0,3553.0,2637.0,391.0,1,0
2097,32.0,-207.0,-2377.0,-7212.0,-5070.0,-460.0,3111.0,3,76766.0,2,0,0,0,0,0,0,388.0,152.0,907.0,1678.0,627.0,851.0,2,1
2098,26.0,-1369.0,-458.0,10918.0,-10438.0,-9093.0,-4962.0,2,132051.0,2,0,0,0,0,2,2,4329.0,25069.0,576.0,360.0,1302.0,547.0,2,1
2099,37.0,16911.0,11750.0,7779.0,11846.0,3022.0,3837.0,2,108913.0,1,2,2,-1,0,0,0,1414.0,797.0,3292.0,967.0,4340.0,218.0,2,1
2100,46.0,165588.0,89798.0,2651.0,11243.0,2812.0,-4870.0,2,240210.0,2,1,2,2,0,0,0,2555.0,115.0,6276.0,2751.0,258.0,2120.0,1,1
2101,34.0,26888.0,21658.0,20721.0,12422.0,10806.0,17461.0,3,34451.0,1,0,0,0,0,0,0,702.0,1003.0,84.0,2292.0,278.0,10138.0,2,0
2102,33.0,6913.0,3774.0,-8130.0,-94.0,3460.0,3162.0,2,43694.0,1,2,0,0,0,0,2,914.0,18.0,378.0,1473.0,269.0,248.0,2,1
2103,24.0,31054.0,26620.0,27131.0,29422.0,24392.0,30754.0,2,20554.0,2,2,0,0,0,0,0,189.0,326.0,991.0,1178.0,2292.0,791.0,1,0
2104,44.0,22170.0,20212.0,20745.0,28874.0,25871.0,25526.0,2,26865.0,2,0,0,0,0,0,0,482.0,1596.0,3008.0,1752.0,391.0,902.0,1,0
2105,34.0,15541.0,25884.0,34670.0,27617.0,32674.0,33729.0,2,66878.0,1,1,2,0,0,0,0,14499.0,16518.0,3187.0,7678.0,7492.0,2811.0,2,0
2106,29.0,108952.0,118590.0,133097.0,109397.0,118006.0,107697.0,1,120525.0,2,0,0,0,0,0,0,26161.0,18490.0,1035.0,11313.0,17489.0,24308.0,1,1
2107,28.0,-4517.0,-9314.0,-10851.0,-8243.0,-4820.0,492.0,1,115597.0,2,-1,0,0,0,0,0,69.0,145.0,1397.0,255.0,415.0,6.0,2,0
2108,27.0,116911.0,110892.0,111494.0,118559.0,125700.0,108381.0,2,138213.0,2,1,3,2,0,0,0,1779.0,17930.0,5163.0,10162.0,2826.0,3542.0,2,0
2109,23.0,73608.0,65981.0,58623.0,60163.0,53222.0,51606.0,1,61048.0,2,1,-1,-1,-1,-2,-1,1025.0,381.0,1378.0,1332.0,1101.0,494.0,1,0
2110,30.0,95664.0,94081.0,165029.0,76349.0,74479.0,90339.0,2,216868.0,1,0,0,0,0,-1,-1,40498.0,29445.0,1639.0,2922.0,2676.0,2834.0,1,0
2111,58.0,-7249.0,-20458.0,20017.0,118746.0,173799.0,178758.0,3,435294.0,2,1,2,0,0,0,0,1465.0,4003.0,120183.0,36474.0,13782.0,2706.0,2,0
2112,22.0,49685.0,56536.0,44615.0,44676.0,44084.0,52207.0,3,46616.0,2,2,2,2,0,0,0,6829.0,626.0,1729.0,12477.0,540.0,2008.0,2,1
2113,47.0,-15176.0,-11644.0,-4054.0,-8668.0,-5893.0,39.0,1,512173.0,1,0,0,0,0,0,0,1344.0,2653.0,736.0,471.0,391.0,821.0,1,0
2114,29.0,35249.0,22514.0,21906.0,26357.0,20787.0,20498.0,1,171422.0,2,0,0,0,-1,-1,-1,380.0,1335.0,1711.0,761.0,389.0,9662.0,1,1
2115,42.0,181520.0,173097.0,173752.0,189303.0,201535.0,167753.0,1,222009.0,1,1,-2,-2,-2,-2,-2,1680.0,1827.0,13281.0,8972.0,6433.0,2970.0,1,1
2116,31.0,-849.0,3859.0,2041.0,52436.0,10738.0,1357.0,1,257524.0,2,0,0,0,0,0,0,1998.0,1218.0,185511.0,3831.0,6841.0,1166.0,2,0
2117,30.0,914.0,-1143.0,2535.0,-16859.0,-12438.0,-8994.0,1,153061.0,1,0,0,0,0,2,0,8119.0,2998.0,218.0,150.0,3342.0,2091.0,2,0
2118,38.0,48000.0,36318.0,25034.0,30930.0,11179.0,4493.0,2,36072.0,2,-1,-1,-1,-1,-1,-1,475.0,702.0,232.0,89.0,145.0,45.0,2,0
2119,42.0,35467.0,34994.0,30210.0,32487.0,25031.0,19147.0,3,39819.0,2,0,0,0,0,0,0,3799.0,1792.0,2355.0,4375.0,656.0,2731.0,1,0
2120,44.0,15307.0,14903.0,14358.0,15379.0,12604.0,13482.0,3,25625.0,2,-1,0,0,-1,-1,-1,1583.0,279.0,518.0,380.0,111.0,473.0,2,0
2121,25.0,21961.0,24085.0,15530.0,15794.0,17256.0,29413.0,1,81313.0,2,0,0,0,0,0,0,3128.0,3608.0,3360.0,3199.0,9370.0,1741.0,2,0
2122,57.0,4417.0,5873.0,9848.0,12218.0,8059.0,8838.0,2,36132.0,2,0,0,0,0,0,0,3497.0,2504.0,301.0,407.0,480.0,514.0,1,0
2123,30.0,-3131.0,-8174.0,-6814.0,3221.0,1912.0,-966.0,1,186646.0,2,-1,-1,-2,-1,0,0,1058.0,170.0,12278.0,3552.0,861.0,3069.0,2,1
